,akurasi_svm,akurasi_spm
0,0.9642857142857143,0.6785714285714286
1,0.9230769230769231,0.5769230769230769
2,0.9230769230769231,0.6923076923076923
3,1.0,0.5769230769230769
4,0.9615384615384616,0.6923076923076923
5,1.0,0.7692307692307693
6,1.0,0.6923076923076923
7,0.9230769230769231,0.6923076923076923
8,0.9615384615384616,0.5384615384615384
9,1.0,0.6923076923076923
